content,user_name,comment_id,user_id,tv_id
吓死爹了,没有填写名字_wx1838,40032567248,2457943138,676137000
好看吗？,c373692051,40032812948,9645169,676137000
最后不错了，用灯篓三下，镜头也三次，算提示了，,151****1190_m1990,40025921348,1177475088,676137000
本以为完了。最后那一下吓得腿的软了，导演，你安的什么心,爱喝矿泉水の太公鸿彩,40025219448,1333635316,676137000
终于知道什么叫粗制滥造！,张小泉水,40024722348,2342487727,676137000
傻逼,爱游泳的尉迟雨安,40024992348,1353293393,676137000
都快演完了给我下个半死,摩登奥丁伦,40024494748,2396626273,676137000
啥玩意啊,夜游神的第7夜,40024427948,1321871409,676137000
好看个屁,李楠晨bibi,40024346548,2439105586,676137000
没弹幕了,昧心的良心,40024262548,2104460094,676137000
给五星坑一个是一个,昧心的良心,40023964948,2104460094,676137000
没有意思,爱吃荔枝的东里安珊,40023980548,1405937351,676137000
烂,小贱阔呀,40022151648,1420526555,676137000
沙比，最后你还整这个,来呀互相伤害wabql,40022050248,1372033091,676137000
看到何中华才来的,159****5825_m1384,40021744348,1268444806,676137000
什么玩意,匿名用户5028577611h,40021763148,5028577611,676137000
烂片,☞启程☜遇见≯め尔,40021878248,2417129128,676137000
mad,愁与山叠___,40021675048,1328896138,676137000
没有在破的电影了,住华_wx1537,40021754948,2487142535,676137000
佛爷二月红前来求药,昧心的良心,40021556748,2104460094,676137000
正在吃饭，手贱点开这个电影,愁与山叠___,40021761648,1328896138,676137000
成本太底,188****2777_m1320,40021534248,1242686130,676137000
不怎么滴好看,hu841116872,40032500448,1021001608,676137000
什么鬼,爱奇艺用户_1419318008,40032442148,1419318008,676137000
还盗墓呢。胆子都那么小。看看人家盗墓笔记里的二叔和小哥。[表情][表情],feng47225552_1999,40031856048,37041639,676137000
差评,公正の羊角运良,40031309448,2411550020,676137000
手贱，误入.....,158****3344_m1600,40031111048,1073134820,676137000
这也要vip，牛,爱喝咖啡の夹谷灿灿,40031254248,1398712850,676137000
导演你给我出来，马丹吓死我了,185****9307_m2428,40029912548,1173733588,676137000
最后一点我想骂人，好好的一个盗墓的给拍成恐怖片了，有意思？,爱背单词的宰父雨凝,40029844248,1359232262,676137000
吓爹一跳,A 飛揚,40029631248,2365390342,676137000
史上最烂没有之一的鬼片,中了一种叫傻狍子的毒,40029814048,1351853107,676137000
为什么这么菜的电影还上映,17355752728,40023973148,1242664521,676137000
好看不？,晓l燕y,40023644148,2507133789,676137000
史上最烂的电影，坑爹啊,吉林一港通,40023620548,1339144384,676137000
太难看了,一个琉璃,40023291948,1420906951,676137000
我,爱吃红豆沙的钱多多,40023154548,1317262074,676137000
太坑人了,缘是天注定份是人为的,40023237148,2425598460,676137000
哇好好玩,子轩_qq1410,40022789948,2303679287,676137000
靠   最后一下,诛仙斩魔,40016330848,2052694774,676137000
太假了！！！！！了,奋斗靠自己_wx1008,40016291748,2478282242,676137000
不好看！！！,奋斗靠自己_wx1008,40016235648,2478282242,676137000
特别垃圾的一部电影,我的对象朱文雅,40015316548,1343009586,676137000
一言不合就来人,_____伟航,40015107448,2173116693,676137000
最后真的吓我一跳,欢_wx2957,40014472348,2436543158,676137000
什么辣鸡比,我的国宝女友,40014712148,1196325374,676137000
这不演的鬼片吗，而且最后也能找到古墓,彼此依靠啦啦,40013939348,1370796497,676137000
结尾吓我一跳,将臣_wx1631,40012879648,2436785270,676137000
呸,潘杨_qq1330,40021552848,2308669446,676137000
刚刚看完开头  我只想抽支烟 别问为什么,爱唱歌の巫马婉静,40021344848,1307939966,676137000
最后吓死宝宝了,…………_vip32,40021433048,389266240,676137000
吓死我了,去玩儿水电费,40021213748,2457408318,676137000
最后那一幕吓死我了。,152****2915_m1460,40021089948,1199978421,676137000
最后一秒吓死宝宝了，,Aり浮、梦°,40021090648,2461829199,676137000
擦，最后一张脸什么意思[表情],风华雪月倾逍遥,40021198048,1405410225,676137000
最后才是经典,公平の延陵玉石,40021167848,2408176064,676137000
后面的吓死人了,爱上网的王官康平,40021054548,1401048544,676137000
真假,爱吃锅巴的纳兰惜蕊,40020964248,1419280218,676137000
没看懂,爱吃橙子的广东仔,40020926648,1363810361,676137000
五星,牛奶 8888,40020524048,1388065035,676137000
最后怎么了,139****6558_m2751,40020537248,1202198646,676137000
驴也成精了笑死我了,A倩_wx1303,40020326648,2409616343,676137000
一点都不好看，低俗,浪子灬逆天,40019725548,2341581119,676137000
什么跟什么啊大爷的,爱影不然,40018977648,1343732467,676137000
盗墓？靠⋯,159****0582_m1315,40017870848,1280522300,676137000
吓死宝宝了，,逗比果_wx1745,40017945048,2437399032,676137000
导演，你给我出来，我打不死你,T_踏,40017064648,2487241311,676137000
最后哪一个画面突然一下子出现还真吓着我了,Shunqiziranxx,40012413548,1376905138,676137000
我也是快进看完的。。。,138****9797_m1548,40012051848,1223439290,676137000
这不是谢文东东哥吗,爱吃蛋糕de濮阳曲静,40011837048,1411890754,676137000
难道只有我知道那个老牛是谢文东吗？,磊宁99,40011505948,2407532115,676137000
喔擦！,爱吃香蕉de公上梓婷,40011051548,1408921254,676137000
好看，好看，看的我心惊胆跳的,187****8234_m2285,40010088448,1270884937,676137000
三人一起掉坑里了，笨那,爱摔跤de百里经武,40009319948,1304369417,676137000
这6.1的评分都太高了,抓住她的心☞踩碎它,40008499548,1207660955,676137000
到底好看吗，我可不想喷这电影,哭泣的玫瑰Q,40008505648,1314695027,676137000
最后那一下给人整懵逼了,Superficial℡,40007545448,1309110789,676137000
人家那叫洛阳铲你懂个球还竹子,二郎爸比,40007690948,2156339632,676137000
最后可以,等风等你爱我,40007271348,2513635772,676137000
这电影拍的真傻逼,去吧皮卡丘●━●,40006913648,1326968130,676137000
麻麻的，最后一点，简直了！,与时光i,40006920248,2273170058,676137000
必须五星啊 坑一个是一个,151****8516_m1950,40006925448,1201752630,676137000
吓劳资一跳,洋洋不哭_qq1521,40006710148,2070905953,676137000
什么鬼,心靠洋❤,40006582548,1213500034,676137000
一点都不好看,187****9796_m1213,40006337248,1211571211,676137000
为什么有螺丝呢？,福_qq4413,40006182548,2381315646,676137000
最后一点，吓死我了,一起长大的约定@,40003590748,2507597723,676137000
哇靠，吓我一跳,爱奇艺用户_2130419259,40002752248,2130419259,676137000
看完了，男神帅哭了[好爱哦],道玄掌萌的小腰带,40002635648,999999999,676137000
好好看呀,136****3325_m1203,40002379848,1283637071,676137000
没有真材实料，不好看，还要vip，不值,爱游泳の司寇嘉勋,40002385048,1323638803,676137000
醉了醉了,那夜床翻了_,40001680548,2290904966,676137000
不行,你吗Biu,40001422648,1233124022,676137000
傻逼电视剧,183****0638_m2253,40000686148,1269114557,676137000
没看懂,爱举重de侍其碧莹,40000315948,1415030903,676137000
后面宋小宝是咋回事,Snow. what,40000213848,2227170087,676137000
一点都不好看,一生崇拜你,40006078848,1252902226,676137000
墓都没看见,那殇，谁懂~,40005544648,2271922311,676137000
最后一下我给五星,i英雄丶丶,40005533748,1202794824,676137000
何中华为啥接这个片，前几天还看龙珠传奇呢！,铠甲♛love,40005311348,2467116164,676137000
我是看见吴建国才进来的，这这这,铠甲♛love,40005132248,2467116164,676137000
艹,勿忘往年伤,40004473048,1105290519,676137000
和星爷有得一比,爱喝铁观音の仲孙虹颖,40004442848,1357835721,676137000
我从来不骂人，我实在忍不住啦，沙壁电影.....浪费爸爸时间,135****4027_m1744,40004499148,1293069072,676137000
店小二太帅了！赞一下,136****6838_m1697,40004427848,1251732029,676137000
有没有第二集？好好看,玲珑九心,40003870548,1387083525,676137000
还行，不是烂片,orangeother,40022507148,1283036230,676137000
出不去了,昧心的良心,40022171148,2104460094,676137000
太难看了   不知道演的啥,水之源_wx1336,40022075648,2439669696,676137000
赞！！！！,知卿如我意,40000229648,1416896905,676137000
卧槽 吓死我了,185****9307_m2428,39999777048,1173733588,676137000
这演的是蛋跟蛋啊,予之欢颜！,39999815248,2086221061,676137000
烂片,188****4337_m1824,39999574848,1252059942,676137000
一点都不好,Chen941222,39999803848,1398491266,676137000
没看懂,爱吃火锅的太史未央,39999396948,2496473644,676137000
放的什么,187****3368_1919,39999382348,1202300892,676137000
沙壁电影，最后吓死宝宝了,*辉*_wx1258,39998941048,2442269025,676137000
没有头没有脑的,187****2680_m1366,39998939248,1234561110,676137000
好看,你是不  是 傻啊,39998510748,2306594070,676137000
呵，说好看的是请来的水军吧，诶，这些走狗,150****2808_m1063,40012578448,1275223050,676137000
什么鸟电影,186****3575_m2106,40017059848,1188587084,676137000
杨蓉这么好的演员，演？？,明辨是非de乔夫普莱斯,40008224648,1382368848,676137000
还可以,intersechs,39997711848,1351103866,676137000
哎呀,让笑容再灿烂一些,39997711248,2283695272,676137000
配音也太假了吗,倾艺池温柔,39997697448,1355105510,676137000
辣鸡电影,神闲意定的林邦雅淑,39997490248,1343146280,676137000
最后吓我一跳，[表情][表情][表情],135****8839_m1324,39997454348,1244422634,676137000
这不是连局吗,157****0560_m1373,39997492248,1199658771,676137000
好看的呀,ffdmosqz7023130,39996644048,1277525073,676137000
一个字差,151****3063_m1520,39996452448,1262600629,676137000
这傻逼电影,狐狸-熙,39996187348,2049201845,676137000
好看，真逗,157****4850_m1395,39996181448,1186232450,676137000
5星  坑一个是一个,白菜+_+,39988783448,2396188656,676137000
感觉何中华的形象都毁了,余生.V,39988638648,1417790840,676137000
最后一幕差点吓死宝宝了,柒和柚子走啊走,39988749248,1179700087,676137000
终于可以看啦,爱吃梨の女娲含海,39987640748,1418540075,676137000
什么鬼玩意儿,开心_qqapun1,39987652448,2462970999,676137000
吐槽,爱吃火锅de端木又槐,39987641148,1367476007,676137000
其实总体上来说很不错，很有创意。。。,秋雨初见你,39987650548,2202236330,676137000
还可以，赞一下,爱吃面条的公仲易真,39986817748,1408301444,676137000
不说了给个5分能坑一个算一个,爱吃烤面包的公户真茹,39987195148,1319014849,676137000
傻逼看的,爱探险de公祖雅蕊,39986304248,2506493501,676137000
这拍的是个什么玩意,爱踢足球de第五水凡,39995668348,1373242327,676137000
谁能描述一下最后一幕，不好看咧,爱爬山的东野冰双,39995368148,1312402045,676137000
我也是醉了，这电影真是……,爱玩羽毛球的刘傅景曜,39995133448,1326950692,676137000
一个字，渣,爱玩羽毛球的刘傅景曜,39995106448,1326950692,676137000
神经剧,樱冥_qq1851,39994786548,2267917538,676137000
最后吓了一跳！,558_2590,39994618848,88292978,676137000
什么？烂片,187****4421_m1459,39994630048,1189324002,676137000
这是什么电视,爱喝龙井的乐正心愫,39992947948,1341755252,676137000
好评，欢迎大家掉坑。,黎明的曙光_wx3645,39993157748,2488990225,676137000
七十二层楼,匿名用户5027226598u,39992885348,5027226598,676137000
丑逼,凌云_wx1892,39990690148,2263195039,676137000
化学反应也能吓这样,爱喝酸奶的钟离小枫,39990387148,1302329049,676137000
太烂了,爱喝酸奶的钟离小枫,39989783148,1302329049,676137000
好好看啊，,杨洋_qq5365,39989609248,2070334771,676137000
最后吓我一跳,    荔枝 ,39989505048,2476221928,676137000
脑残,暗夜独享她温柔,39989246448,4591411598,676137000
什么鬼啊这演的,132****6373_m1067,39989475648,1258958890,676137000
额……糟蹋何中华了……,危险请绕行,39989245148,1045919204,676137000
还眨眼睛,134****8971_m1164,39988844548,1153443368,676137000
最后这一下给五星,韩阳钢,39988758448,2263968478,676137000
最后是什么鬼,漫天蒲公英♡,39986127148,2354177203,676137000
卧槽，最后吓我一跳!,舞汐乐乐,39986097648,2420467468,676137000
导演你奶奶的,玲儿无泪,39985750748,1260705222,676137000
就这样还要钱？,缘爱美美哒,39985794848,2452427734,676137000
一点都不好看，啥玩意,园子_wx1002,39985749848,2443486013,676137000
演的什么辣鸡，艹,182****8684_m1383,39985601548,1224817204,676137000
不怎么好看,爱吃香蕉的公玉浩旷,39985416448,1378518054,676137000
这里面叫叔的，是青云志掌门人,世界OL好气,39985420948,2467482087,676137000
套路满满啊   服了,卢宝宝的卢宝宝,39985164748,1416809373,676137000
最后给这把我吓得啊,梅子果果_wx1793,39984579548,2430497538,676137000
这是鬼片吗？,S*U*N(太阳),39984284148,2449707777,676137000
最后吓死我了都,珞_qq2773,39984265348,2347014700,676137000
绝了，这墓盗的，太有技术含量了！真好看,被逼无奈学做菜,39984281948,1302978006,676137000
这最后就是突然一个鬼脸就没了，别问我怎么知道，我白天在公司关了声音快进看的，………,爱玩皮化艇de公户涵菡,39984220048,1409801455,676137000
什么鬼,137****7542_m1050,39983989348,1230374785,676137000
五星好评,萬千宠爱_qq1931,39984051848,2399522739,676137000
讲的什么鬼,suiyua7758,39983924348,1160607169,676137000
喜剧片哈哈,爱喝饮料de士孙雅艳,39983841348,1414325668,676137000
太垃圾了，别人拍什么出名了也跟着拍，结果呢？唉,精武烧烤城,39983955748,2478892012,676137000
我笑了,爱吃甜橙の北堂映真,39992927648,1304696052,676137000
好瓜,2377169397,39992627348,2377169397,676137000
我也是醉了,185****7303_m1935,39992765848,1257392554,676137000
啥破电影,啥都用不成,39992589548,2336246967,676137000
不错啊,爱看书的夏侯安歌,39992632948,1421028124,676137000
这不是谢文东吗,182****1612_m2877,39992598348,1277983664,676137000
最后一下真给吓到了,XiYu大大,39992264148,2102869179,676137000
最后一下吓了一跳,笑容满面的普雷斯利卫斯理,39992531148,1350932420,676137000
去死吧这电影.s.b电影,ohohggslkgh,39992542648,2366460656,676137000
最后突然出现一鬼脸，吓爷一条,183****1701_m2324,39992531348,1206116500,676137000
吓死我了,137****8901_m2607,39991992148,1151331105,676137000
好假，真不知道编导和导演怎么想的，演员也是一点演技也没有，根本不能把看的人带进去,183****6866_m1469,39991834748,1247286425,676137000
就我发现主角是谢文东么,爱吃烧烤の女娲琪睿,39991770748,1418576243,676137000
好歹是苹果,187****4418_m1522,39991448548,1236270666,676137000
真的烂,菜刀队小小俊,39991447248,1391512554,676137000
我去！真是一部好片啊,桃子_wx1336,39991307848,2313907467,676137000
感觉说不出来，反正没看懂,酷到炸翻,39991100048,1377117796,676137000
最后吓死我了,伱才到碗里去吧,39991098648,1162142427,676137000
这是我看过最差的电影。。。,Pshuaishuaina,39990743148,1310988058,676137000
挺好看的，颜值在线。,139****1034_m1616,39990687448,1238924945,676137000
我的三少爷呀！,李伟笑,39983948248,91213802,676137000
妈呀这是搞笑片吧,156****2666_m2655,39983737648,1296672220,676137000
吓死我了,玲儿无泪,39983743748,1260705222,676137000
一般吧，只有一个过程，感觉没有结局！6分吧,可不爱笑,39982835148,1264728743,676137000
什么电影  狗血,☞厨娘i,39982828148,1280212472,676137000
我靠,穆15750255179,39982348048,1256283070,676137000
最后是什么，谁透漏一下,135****4076_m1388,39982216248,1239606438,676137000
吓我一跳,lykLVEOlzq,39982182648,2157249632,676137000
还是以前的电影金典,Ｌ无＼情＠,39981624648,2309621482,676137000
有玩剑侠情缘的,迗使诱惑,39981611248,2265284670,676137000
剧情不怎么样，很单一,小布kkw,39981366448,1294170423,676137000
最后一个镜头太给力了，吓死了,13354880309,39981383548,1252025068,676137000
洛阳铲是那样用的吗？,136****9374_m1198,39981040548,1095539060,676137000
唉。开甲门的时候。锁孔还有现代十字螺丝钉！厉害了导演,灬骄傲的虾米℡‖ ╮,39980052148,2513715100,676137000
最后一下给我吓得一哆嗦,MEN_wx1486,39979808448,2375495499,676137000
我去！最后一幕吓一跳！,baby fox_wx1556,39978653848,2488060592,676137000
垃圾片，演技，场景稀碎,雨姐你是老大,39978490448,1350762400,676137000
为了，萌轩而来,玥宝_wx1279,39978111948,2487391075,676137000
这是三少爷？,yu神马鬼,39977745548,1080329400,676137000
一颗星也不想给，真辣鸡,无字情书的,39977737248,1151033903,676137000
最后一点 吓一跳,杰杰杰杰杰哥 哥,39977210248,1299431760,676137000
我要找妈妈😢😢😢,大好人哟,39977074648,1308224107,676137000
5星坑一个是一个,爱吃面条de侍其雨石,39977195348,1415314681,676137000
最后吓得,黯✨,39976928148,2512793452,676137000
麻蛋，估计整个电影就指结尾那一下子，猝不及防,真心高,39976722748,2189125268,676137000
没事干回家休息,爱吃荔枝de公祖翠丝,39976870748,1373666021,676137000
什么玩意,爱吃拉面的夏侯溶溶,39976351848,2497604159,676137000
真心不好看，不如寻龙诀呢,150****4753_m1992,39975866448,1204033060,676137000
好搞笑的电影,爱打羽毛球de宰父映寒,39976013148,1302525053,676137000
最后一个镜头吓着我了[泪],依依零三,39984881148,999999999,676137000
何中华的声音好娘啊,X猜谜题,39975739048,1361678664,676137000
过粪咯,爱玩羽毛球de钟离才英,39975533748,1357321738,676137000
好看，五星,不久就会更尴尬,39975533348,2453353423,676137000
唯一的幸存者，过了几十年就这么多人,177****5117_m1919,39975081848,1228109548,676137000
半天也没见盗墓,187****2746_m1438,39974968548,1188992962,676137000
最后到底是啥啊 吓得不敢看……,2347238983,39969889248,2347238983,676137000
这店多是鬼吧[表情],深圳腾华装饰,39974718848,1347889351,676137000
车顶好大块猪肺,深圳腾华装饰,39974705848,1347889351,676137000
经费不够，动画来凑。,珊er_qq5886,39974307048,2007274387,676137000
为什么不能看了,又要过期了哇,39973687948,1343743834,676137000
这僵尸好像小丑,爱打羽毛球de宰父映寒,39976018948,1302525053,676137000
有美女吗？,136****7942_m1826,39968826848,1219321554,676137000
这剧情真烂，,刘振杰_qq1681,39967285448,2124079776,676137000
这最后把我吓一聚敛,温柔只给意中人0_0,39968748048,1231549002,676137000
吓我一跳，,公孟吉敏,39967285648,1407331065,676137000
最后吓死我了,187****6603_m1647,39967252748,1276261138,676137000
贼几把好看,2商)aDgimqu,39967249948,2515691241,676137000
七百零六点四十三？,爱喝粥的宗政凡霜_1371,39967253848,1384374423,676137000
太假了。洒尿时，眼睛还一眨一眨德。装晕,爱越野的段干星雨,39966215648,2499880057,676137000
烂片,182****5554_m1633,39965706748,1262699116,676137000
狗屁,139*****370_bd3645,39963904948,2324234520,676137000
傻逼呀,杜立鑫_wx1842,39963908548,2449961733,676137000
太拉机了！,专业冲坯,39962593348,2393213233,676137000
其实也不难看啊，挺好的,Don't talk_wx1320,39962592548,2394489708,676137000
啥破片,爱吃鱼的猫qq,39959510748,1329748878,676137000
就看何中华来看的,爱吃大闸蟹de公玉虹影,39952333348,1407194203,676137000
两毛钱的电影,温柔男神寻欢,39957443748,1220542813,676137000
就喜欢恐怖滴还有什么盗墓什么的,林沫轩钟情于苏酒,39956423148,2509304391,676137000
什么鬼电视,青春荒唐我不负你x_x,39955874748,1349385039,676137000
拉🐔,爱吃烤鱼の令狐鹏鲲,39955876948,1415194711,676137000
这是啥电影啊,182****7295_m1916,39954991548,1252922051,676137000
脑残片，脑残导演,冉金平_qq1015,39954740548,2465807224,676137000
这女的耳朵跟图图的好像,爱游泳de公户泰华,39953137148,1409811803,676137000
最后吓一跳,看电视的逗逼,39953139748,2385005254,676137000
回复@紫皇-翎:我是支持的[笑而不语],全职梦想家小桥,39953107748,999999999,676137000
华哥难道是要有谐星路线了么[笑而不语],全职梦想家小桥,39952493548,999999999,676137000
没一点新意，,阿亮abcdef,39952322448,1395864576,676137000
我太笨，没看懂,137****7474_m1945,39952327348,1280536186,676137000
哦,爱打高尔夫球de慕容和通,39952325348,1416215569,676137000
什么狗屁电影看的我想吐有够烂的,爱武术の叱利睿哲,39952165448,1366050798,676137000
似玉,爱玩帆船の宗政康复,39951215248,1301785683,676137000
老板娘，就会说看什么看干活去，[表情][表情],爱打高尔夫球de慕容和通,39950342248,1416215569,676137000
好恶心的作品！,爱吃火腿的东门红旭,39950034748,1406588640,676137000
我好饿,喵喵喵喵喵喵唔唔,39949821948,1162417705,676137000
最后一个，把我吓到了。。。。。,爱跑步の诸葛凡波,39950019348,1354776655,676137000
别的我也不想说什么了，就想问问鬼会有影子？？？,꧁༺灏於༻꧂,39943826848,1412338328,676137000
我勒个去,我爱吃烤鸡翅膀,39948717348,1231872368,676137000
跟我想的一样，一点创意都没有。辣鸡,洗洗睡吧615,39948409748,1382561916,676137000
要不是谢文东在  看都不看看,走向你的全世界,39948394348,2450553095,676137000
这配音，辣鸡辣鸡,150****8089_m1020,39947185548,1204420647,676137000
真的好看吗,封神台 留我名,39947036948,2377178111,676137000
刷起来,Small露露,39946120848,999999999,676137000
岗位,爱玩标枪の青阳觅双,39946641248,2511100696,676137000
必须赞,女神，不可直视,39946013048,2359279842,676137000
还盗墓呢？没有一点知识还敢盗墓？,爱玩台球的叱利优悦,39945236548,1309687289,676137000
辣鸡片子,2263643808,39945094248,2263643808,676137000
这叫什么电影。。真心差,186****5520_m1536,39944474448,1223849594,676137000
现在的电影真是越来越不好看了,拿下雅姐你是神,39973704648,2430204249,676137000
大爷的，最后吓死我了,135****6931_m2255,39973360148,1245687719,676137000
最后吓死我了,爱弹吉他de王孙良朋,39972446148,1400332446,676137000
一点也不好看,没心没肺芳,39972452148,1216469621,676137000
辣鸡，水军真多,匿名用户5026536761y,39972434648,5026536761,676137000
三少爷，你这是怎么了？,我能怎么办就是这么帅,39971996348,1377364639,676137000
这个好评是给三少爷的,我能怎么办就是这么帅,39971977548,1377364639,676137000
我是来看评论的,爱喝绿茶de高堂奇迈,39971841148,1417451343,676137000
最多五分，最后把哥吓到了,伍万星,39971039348,2259968100,676137000
坑啊,人生何处想念一枝花,39968918048,1103051425,676137000
华叔这造型不错 [色][色]@何中华,闹情绪阳红,39943072548,999999999,676137000
冲着暴后去看的,love123456789kiss,39942930348,1278651963,676137000
最后一幕吓得我抖了一下。。。,123木木木..,39939559548,2338886515,676137000
不想说啥子了,一忆陌情殇,39939936648,1222210246,676137000
好,癥❤ff.44.fḳ 啈噯pian,39939531148,2517760149,676137000
*就好,癥❤ff.44.fḳ 啈噯pian,39939536648,2517760149,676137000
靠，最后一段实在荒唐,安详de尉迟舒兰,39939525348,2086932457,676137000
吓我一跳,仪态万端的塔缇娜斯卡斯加德,39939206948,1345801868,676137000
最后吓死人了[表情],183****3073_m1444,39938614048,1167261571,676137000
什么电影这是，那个导演拍的。,155****5666_m1862,39938350548,1243468525,676137000
真好看  重来没看过这么好看的电影   ,158****7775_m1231,39946864248,1204184781,676137000
东风小康 k07,陈旭_qq2238,39944284348,2154081053,676137000
吓劳资一跳,哔尼玛币,39943594548,2365311590,676137000
有你就去看[爱你],小衣燕子,39943283448,999999999,676137000
谢文东？,我会用一生去爱你_wx1828,39937763748,2484051691,676137000
哎,王妃_wx1401,39937627748,2369812311,676137000
一个人现在看完,追梦959,39937505148,1412309550,676137000
真的是烂片 ,我是坏人P,39937499448,1085629899,676137000
最后一个吓得毛孔粗大,爱吃冰棍の北野建木,39937628048,1362104760,676137000
最后一个  吓着了,Azrael丶影子,39937496248,1262279091,676137000
还算可以吧,137****1367_m1705,39937519948,1104013393,676137000
我想说能不能在烂点,爱吃烧烤的鲜于思源,39937341948,1421197597,676137000
这什么脑残电影阿，傻逼导演。,阿阿阿斌cc,39937351448,1233322512,676137000
真不怎么样,139****7915_m1131,39936159648,1235552151,676137000
烂,爱潜水の南门典丽,39937355748,1417773772,676137000
感觉不怎么样,Silence-重演,39937347948,2093898877,676137000
坑爹啊,2353642779,39936416848,2353642779,676137000
还能在烂点的吗？拍成这样，,爱喝绿茶の南门雪曼,39936413248,1392502721,676137000
说什么好。,q81325272,39936169348,1096609178,676137000
吓死我了,爱吃红豆沙の叔仲曜坤,39936172648,2513566214,676137000
这个电视神经病一样，傻逼导演,159****8010_m2565,39936178348,1234117849,676137000
女尸呢,玫瑰_qq6060,39936169248,2339767851,676137000
最后一个吓一跳,132****8715_m1476,39935841148,1262113024,676137000
你奶奶的最后一点吓我跳,天真de迪克兰赛普斯,39935577448,1346789321,676137000
[爱你][爱你][爱你][爱你]//@李璐兵:转发微博,吴静sisilook,39935593748,999999999,676137000
最后吓我一跳  妈蛋,爱探险de公仲晶瑶,39935533448,1408092004,676137000
节奏太慢啦！,云宏居士,39935598548,1414541375,676137000
演你妈pi 连个棺材板都没有看见,187****2489_m1963,39934674248,1274019644,676137000
我手机,爱吃泡面の哥舒长钰,39935323648,1305667802,676137000
"吓死了
",150****6826_m2616,39935223048,1274024661,676137000
电影好的不得了，6666666,叱诧风云の桑尼麦卡尼,39935166948,1352473500,676137000
看了评论直接快进看最后的有没有，[表情],爱吃汉堡的南宫雨雪,39935023148,1392034005,676137000
我好像看见宋小宝了 有没有，[表情],爱吃汉堡的南宫雨雪,39934964848,1392034005,676137000
我擦了个萌萌，看到最后吓我一跳,柴克录,39934986448,2038696771,676137000
6.1怎么评出来的.1分都嫌多,136****0523_m2408,39933634548,1263346966,676137000
什么鬼,183****5505_m1756,39933626248,1250408533,676137000
什么辣鸡电影,忧伤的小龙_qq1370,39933699148,2348669629,676137000
最后吓我一跳,吝啬的小鬼,39933622248,1304075337,676137000
吴建国的谢文东怎么还不更……,Q2778688248,39933409048,2350818641,676137000
谢文东,爱吃甜食的澹台琴心,39933503648,1419331109,676137000
东哥,136****8747_m1702,39933092748,1258628394,676137000
你大爷，最后是啥意思……,じ放不下的執念‰,39932991848,2323045484,676137000
我去,薄情！伤,39933212748,1398123213,676137000
操蛋，最后吓一跳,自醉自演1123,39933089148,1413893965,676137000
后面这个,150****0638_m1198,39932833648,1215110319,676137000
吓死宝宝了,痞唇赖唇,39932597548,1415868442,676137000
后面幸好我没看太近[表情][表情],爱玩皮化艇の秃发睿好,39932587148,2496843591,676137000
我晕,龚俊雄_wx1732,39932356848,2319910320,676137000
艾玛，睡觉,Chinese Cattery,39932423048,1321825516,676137000
尼玛吓死了,安闲の提瑞斯蒂芬尼,39932074848,2449779448,676137000
不错,137****2517_m1811,39932224748,1167371632,676137000
最后是什么,愿得一心人♞,39932176348,1346148794,676137000
什么烂片…………从头到尾都没鬼出现！都TM人装的！,半疯半癫半仙吔,39931873348,1205945601,676137000
草泥马，结尾吓死宝宝了,爱喝牛奶の刘傅高卓,39931870148,1416134601,676137000
最后吓一跳,爱吃西瓜的巫马彦珺,39931830548,1402039052,676137000
我靠    吓我一跳,风华绝代の艾斯佩兰扎莱托,39931831348,1367244641,676137000
何中华老师，你这是霸屏的节奏啊！,蒲公英891020,39931636048,999999999,676137000
吓姐一跳，姐还是晚上12点半看完的。。,94年里一只死猫,39932213948,2140879401,676137000
最后还被吓一跳可以的这电影,无题曲i,39932079848,2467778738,676137000
[表情][表情],会爱你的杰,39934988048,1273994664,676137000
尼玛,Ge壁老杨,39934950848,1381717796,676137000
古墓都没看到,卜夜天之夜,39934967648,2335466900,676137000
艹，,碍i。,39934589248,2465605207,676137000
烂片,会走的鱼_qq1983,39934661948,2387920274,676137000
 最后别看,刘小龙_qq1422,39934675648,2156764882,676137000
吓死我了,刘小龙_qq1422,39934666748,2156764882,676137000
无语透顶。。。。建议后来者绕道。。。。,路口的云,39934681148,1242043989,676137000
[羞嗒嗒],花酱桑,39931361948,999999999,676137000
坑,135****8365_m1412,39931629648,1247744098,676137000
沙发,就喜欢张大爷那炮灰样,39931357348,999999999,676137000
看着玩儿,爱打排球的微生博耘,39931352148,1364223726,676137000
最后，我靠,184****7614_m1427,39931355748,1198693869,676137000
华叔帅炸了,我是晨锅的大白兔奶糖,39932963848,999999999,676137000
卧槽吓我一跳,185****9307_m2428,39932984648,1173733588,676137000
真烂,爱潜水de羊舌惠然,39933080748,1298451335,676137000
没什么可看的,陈帅.........,39932962648,1355177487,676137000
渣渣,闹点丶尐情緒,39932955048,2131588110,676137000
片尾吓到宝宝了,138****5435_m1595,39932848648,1274892585,676137000
最后一下！你个养汉,爱吃香蕉的子书秀越,39932795148,1377222867,676137000
就这样,爱吃甜品的公广昆琦,39932799748,2484046729,676137000
说实在的现在什么网络电影都能上   不过这电影真心不错   希望以后越做越好   必须推荐,时间倒流yid,39907333048,1378328601,671329300
我还是喜欢那个睿智又文雅的老傅,墨写的忧伤✔,39916041548,1418164172,671329300
