url,city,id
http://www.dianping.com/shangrao,上饶,144
http://www.dianping.com/zibo,淄博,145
http://www.dianping.com/zaozhuang,枣庄,146
http://www.dianping.com/dongying,东营,147
http://www.dianping.com/yantai,烟台,148
http://www.dianping.com/weifang,潍坊,149
http://www.dianping.com/jining,济宁,150
http://www.dianping.com/taian,泰安,151
http://www.dianping.com/weihai,威海,152
http://www.dianping.com/rizhao,日照,153
http://www.dianping.com/laiwu,莱芜,154
http://www.dianping.com/linyi,临沂,155
http://www.dianping.com/dezhou,德州,156
http://www.dianping.com/liaocheng,聊城,157
http://www.dianping.com/binzhou,滨州,158
http://www.dianping.com/heze,菏泽,159
http://www.dianping.com/zhengzhou,郑州,160
http://www.dianping.com/kaifeng,开封,161
http://www.dianping.com/luoyang,洛阳,162
http://www.dianping.com/pingdingshan,平顶山,163
http://www.dianping.com/anyang,安阳,164
http://www.dianping.com/hebi,鹤壁,165
http://www.dianping.com/xinxiang,新乡,166
http://www.dianping.com/jiaozuo,焦作,167
http://www.dianping.com/puyang,濮阳,168
http://www.dianping.com/xuchang,许昌,169
http://www.dianping.com/luohe,漯河,170
http://www.dianping.com/sanmenxia,三门峡,171
http://www.dianping.com/nanyang,南阳,172
http://www.dianping.com/shangqiu,商丘,173
http://www.dianping.com/xinyang,信阳,174
http://www.dianping.com/zhoukou,周口,175
http://www.dianping.com/zhumadian,驻马店,176
http://www.dianping.com/huangshi,黄石,177
http://www.dianping.com/shiyan,十堰,178
http://www.dianping.com/yichang,宜昌,179
http://www.dianping.com/xiangyang,襄阳,180
http://www.dianping.com/ezhou,鄂州,181
http://www.dianping.com/jinmen,荆门,182
http://www.dianping.com/xiaogan,孝感,183
http://www.dianping.com/jingzhou,荆州,184
http://www.dianping.com/huanggang,黄冈,185
http://www.dianping.com/xianning,咸宁,186
http://www.dianping.com/suizhou,随州,187
http://www.dianping.com/enshizhou,恩施,188
http://www.dianping.com/xiantao,仙桃,189
http://www.dianping.com/qianjiang,潜江,190
http://www.dianping.com/tianmen,天门,191
http://www.dianping.com/zhuzhou,株洲,192
